날짜,전체,유가증권,코스닥,전체1,유가증권1,코스닥1,전체2
2016-01-06,"6,540,008","3,073,628","3,466,380","21,117","14,379","6,738","11,049,040"
2016-01-05,"6,549,613","3,066,359","3,483,255","19,509","13,524","5,985","11,015,958"
2016-01-04,"6,535,156","3,060,848","3,474,308","19,257","13,407","5,850","11,000,072"
2015-12-31,"6,523,716","3,034,006","3,489,710","17,215","12,126","5,089","10,955,707"
2015-12-30,"6,526,846","3,035,620","3,491,226","17,215","12,126","5,089","10,950,795"
2015-12-29,"6,535,556","3,046,039","3,489,518","20,597","15,005","5,592","11,082,500"
2015-12-28,"6,553,622","3,068,104","3,485,518","21,900","16,043","5,857","11,075,231"
2015-12-24,"6,592,565","3,107,627","3,484,938","22,887","16,411","6,476","11,062,490"
2015-12-23,"6,586,190","3,120,495","3,465,695","21,877","15,546","6,331","11,047,279"
2015-12-22,"6,547,984","3,109,369","3,438,615","21,354","15,198","6,156","11,174,186"
2015-12-21,"6,520,135","3,094,035","3,426,100","22,328","16,009","6,318","11,029,930"
2015-12-18,"6,538,618","3,105,512","3,433,106","20,519","14,832","5,686","11,176,638"
2015-12-17,"6,542,353","3,115,267","3,427,086","18,409","12,876","5,533","11,091,873"
2015-12-16,"6,568,137","3,121,023","3,447,114","18,513","13,309","5,204","11,125,796"
2015-12-15,"6,664,598","3,172,455","3,492,143","19,465","14,515","4,949","11,145,872"
2015-12-14,"6,681,634","3,175,326","3,506,308","19,345","14,507","4,838","11,121,183"
2015-12-11,"6,727,405","3,197,418","3,529,987","19,961","15,145","4,817","11,069,312"
2015-12-10,"6,755,463","3,209,491","3,545,972","19,158","14,393","4,765","11,082,720"
2015-12-09,"6,811,737","3,233,359","3,578,378","21,358","15,546","5,812","11,096,274"
2015-12-08,"6,815,455","3,236,038","3,579,417","21,518","15,443","6,075","11,061,523"
2015-12-07,"6,806,069","3,222,969","3,583,100","22,605","16,725","5,880","11,044,520"
2015-12-04,"6,779,339","3,200,130","3,579,209","23,583","17,910","5,673","11,024,694"
2015-12-03,"6,752,609","3,187,457","3,565,152","23,938","18,638","5,300","11,044,615"
2015-12-02,"6,762,733","3,207,170","3,555,564","22,296","17,329","4,966","11,049,433"
2015-12-01,"6,753,851","3,190,811","3,563,039","23,779","18,695","5,084","11,055,952"
2015-11-30,"6,765,377","3,206,638","3,558,740","25,436","20,201","5,235","11,042,021"
2015-11-27,"6,748,099","3,204,276","3,543,823","24,234","19,279","4,955","10,988,372"
2015-11-26,"6,723,915","3,190,401","3,533,514","25,136","20,457","4,678","10,962,944"
2015-11-25,"6,723,619","3,189,990","3,533,629","25,570","20,382","5,187","10,940,045"
2015-11-24,"6,707,428","3,178,542","3,528,885","23,036","18,137","4,899","10,947,687"
2015-11-23,"6,694,395","3,177,055","3,517,340","22,726","18,226","4,500","10,927,437"
2015-11-20,"6,683,325","3,180,146","3,503,179","22,040","17,457","4,583","11,020,455"
2015-11-19,"6,675,694","3,174,308","3,501,386","21,556","17,011","4,545","11,027,062"
2015-11-18,"6,665,157","3,163,263","3,501,894","21,055","16,762","4,292","11,032,501"
2015-11-17,"6,716,407","3,192,246","3,524,161","21,206","16,911","4,295","11,039,282"
2015-11-16,"6,707,659","3,186,614","3,521,046","21,215","16,745","4,470","11,014,077"
2015-11-13,"6,685,136","3,169,647","3,515,489","21,056","17,333","3,723","11,019,425"
2015-11-12,"6,689,917","3,165,235","3,524,682","20,092","17,117","2,975","11,042,023"
2015-11-11,"6,783,103","3,205,788","3,577,316","21,639","18,104","3,534","11,067,446"
2015-11-10,"6,839,407","3,227,699","3,611,708","24,074","20,152","3,922","11,085,614"
2015-11-09,"6,803,798","3,214,589","3,589,209","25,083","20,730","4,353","11,040,136"
2015-11-06,"6,771,192","3,199,432","3,571,760","25,832","21,911","3,921","11,213,737"
2015-11-05,"6,782,605","3,215,526","3,567,079","24,897","20,740","4,157","11,212,577"
2015-11-04,"6,792,144","3,231,749","3,560,395","24,508","20,370","4,138","11,085,320"
2015-11-03,"6,807,208","3,251,740","3,555,468","23,065","19,011","4,055","11,054,595"
2015-11-02,"6,832,435","3,269,264","3,563,171","24,625","20,363","4,263","11,002,337"
2015-10-30,"6,814,725","3,252,293","3,562,432","25,078","20,752","4,326","11,308,018"
2015-10-29,"6,785,693","3,233,397","3,552,295","25,906","21,590","4,316","11,190,067"
2015-10-28,"6,751,281","3,208,185","3,543,096","26,404","21,509","4,896","11,183,206"
2015-10-27,"6,764,929","3,220,589","3,544,340","25,838","21,417","4,420","11,155,564"
2015-10-26,"6,780,455","3,240,794","3,539,661","23,929","19,565","4,364","11,057,316"
2015-10-23,"6,772,072","3,219,970","3,552,102","24,994","20,370","4,624","11,020,447"
2015-10-22,"6,734,464","3,194,916","3,539,548","24,808","20,059","4,749","10,916,171"
2015-10-21,"6,711,594","3,180,747","3,530,847","23,943","19,443","4,500","10,880,133"
2015-10-20,"6,695,491","3,181,711","3,513,780","23,516","19,172","4,344","10,839,406"
2015-10-19,"6,677,551","3,178,603","3,498,948","22,797","18,798","3,999","10,780,322"
2015-10-16,"6,667,856","3,182,214","3,485,642","21,933","17,857","4,077","10,820,292"
2015-10-15,"6,660,839","3,170,275","3,490,563","20,958","17,016","3,942","10,741,628"
2015-10-14,"6,655,631","3,168,687","3,486,944","21,552","17,660","3,892","10,679,630"
2015-10-13,"6,675,978","3,183,141","3,492,837","22,401","18,321","4,080","10,699,951"
2015-10-12,"6,700,368","3,202,697","3,497,671","21,001","16,836","4,165","10,720,201"
2015-10-08,"6,705,370","3,210,502","3,494,868","22,339","17,683","4,656","10,695,975"
2015-10-07,"6,704,697","3,214,754","3,489,943","21,647","16,832","4,815","10,649,781"
2015-10-06,"6,695,689","3,203,154","3,492,534","21,805","16,057","5,748","10,622,749"
2015-10-05,"6,661,598","3,184,935","3,476,663","21,352","15,806","5,545","10,607,067"
2015-10-02,"6,665,709","3,199,483","3,466,226","20,049","14,705","5,344","10,603,142"
2015-10-01,"6,651,738","3,201,513","3,450,225","19,263","13,858","5,405","10,601,434"
2015-09-30,"6,643,241","3,199,756","3,443,485","19,046","13,827","5,219","10,612,254"
2015-09-25,"6,639,107","3,187,869","3,451,239","19,230","14,259","4,971","10,569,054"
2015-09-24,"6,612,596","3,167,427","3,445,169","20,141","14,968","5,173","10,575,965"
2015-09-23,"6,578,391","3,174,686","3,403,705","20,711","14,970","5,741","10,569,732"
2015-09-22,"6,523,798","3,141,525","3,382,272","22,464","17,158","5,307","10,499,666"
2015-09-21,"6,504,189","3,154,268","3,349,921","22,156","17,360","4,796","10,531,059"
2015-09-18,"6,502,993","3,171,148","3,331,845","22,206","17,368","4,838","10,515,298"
2015-09-17,"6,503,631","3,200,183","3,303,448","20,271","15,354","4,918","10,709,199"
2015-09-16,"6,489,633","3,198,658","3,290,975","20,322","15,742","4,580","10,682,013"
2015-09-15,"6,475,179","3,191,895","3,283,284","21,077","15,965","5,112","10,523,647"
2015-09-14,"6,418,902","3,157,150","3,261,752","21,799","16,801","4,998","10,572,240"
2015-09-11,"6,425,265","3,179,796","3,245,469","19,957","15,176","4,781","10,539,681"
2015-09-10,"6,439,173","3,196,003","3,243,170","18,881","14,234","4,646","10,563,448"
2015-09-09,"6,469,962","3,208,476","3,261,486","18,792","13,967","4,824","10,722,702"
2015-09-08,"6,505,890","3,220,606","3,285,284","19,430","14,411","5,019","10,746,355"
2015-09-07,"6,570,316","3,247,275","3,323,041","20,683","14,982","5,701","10,558,876"
2015-09-04,"6,550,414","3,226,539","3,323,875","20,739","15,406","5,332","10,554,129"
2015-09-03,"6,511,759","3,212,602","3,299,157","21,060","15,431","5,629","10,541,779"
2015-09-02,"6,479,974","3,179,144","3,300,830","22,907","16,757","6,150","10,517,790"
2015-09-01,"6,475,019","3,192,202","3,282,817","23,396","17,487","5,910","10,501,547"
2015-08-31,"6,436,112","3,172,594","3,263,518","22,167","16,253","5,915","10,510,184"
2015-08-28,"6,415,428","3,155,930","3,259,497","20,904","15,315","5,590","10,503,056"
2015-08-27,"6,424,876","3,172,724","3,252,152","18,975","14,023","4,953","10,491,167"
2015-08-26,"6,431,984","3,137,569","3,294,415","16,444","11,721","4,723","10,551,837"
2015-08-25,"6,620,612","3,206,183","3,414,429","17,424","13,298","4,127","10,662,897"
2015-08-24,"7,031,860","3,402,590","3,629,270","18,253","13,906","4,347","10,915,614"
2015-08-21,"7,182,876","3,456,842","3,726,034","17,299","13,430","3,870","10,999,160"
2015-08-20,"7,362,971","3,550,335","3,812,636","18,962","14,389","4,572","11,084,691"
2015-08-19,"7,473,049","3,604,070","3,868,979","20,501","15,386","5,115","11,133,915"
2015-08-18,"7,492,735","3,609,316","3,883,420","19,808","15,035","4,773","11,087,148"
2015-08-17,"7,495,293","3,612,996","3,882,297","17,755","12,966","4,789","11,161,124"
2015-08-13,"7,629,480","3,672,216","3,957,265","20,692","14,337","6,355","11,185,350"
2015-08-12,"7,677,804","3,703,761","3,974,043","20,731","14,493","6,238","11,233,427"
2015-08-11,"7,648,863","3,691,660","3,957,203","21,469","15,280","6,189","11,209,083"
2015-08-10,"7,620,580","3,685,166","3,935,414","22,719","16,037","6,682","11,199,449"
2015-08-07,"7,571,584","3,661,659","3,909,925","22,512","15,827","6,685","11,125,978"
2015-08-06,"7,522,451","3,646,518","3,875,933","21,173","14,822","6,351","11,172,898"
2015-08-05,"7,535,553","3,652,320","3,883,233","18,813","12,919","5,895","11,106,607"
2015-08-04,"7,564,388","3,669,012","3,895,376","20,092","14,020","6,072","11,080,172"
2015-08-03,"7,653,005","3,724,434","3,928,571","19,523","13,754","5,769","11,160,237"
2015-07-31,"7,807,354","3,793,095","4,014,259","19,751","13,589","6,162","11,278,852"
2015-07-30,"7,924,542","3,849,575","4,074,967","20,300","14,321","5,979","11,319,874"
2015-07-29,"7,984,333","3,870,183","4,114,150","19,972","14,420","5,552","11,240,795"
2015-07-28,"8,062,597","3,913,949","4,148,648","21,325","14,920","6,405","11,260,307"
2015-07-27,"8,073,363","3,915,513","4,157,850","20,472","14,246","6,227","11,198,520"
2015-07-24,"8,044,007","3,903,319","4,140,689","21,649","14,905","6,744","11,169,812"
2015-07-23,"7,984,343","3,867,687","4,116,656","21,311","14,739","6,572","11,066,874"
2015-07-22,"7,937,803","3,843,115","4,094,688","20,712","14,140","6,573","11,120,494"
2015-07-21,"7,913,067","3,822,472","4,090,595","20,366","14,071","6,296","11,095,648"
2015-07-20,"7,862,406","3,797,707","4,064,698","20,808","14,466","6,341","11,043,218"
2015-07-17,"7,784,982","3,769,876","4,015,106","20,027","14,382","5,645","11,369,365"
2015-07-16,"7,750,582","3,775,366","3,975,216","20,265","14,664","5,602","11,363,936"
2015-07-15,"7,690,450","3,741,053","3,949,397","18,469","13,312","5,157","11,055,875"
2015-07-14,"7,644,856","3,720,929","3,923,927","17,430","12,564","4,866","11,041,415"
2015-07-13,"7,643,085","3,721,447","3,921,639","16,932","11,892","5,040","11,019,513"
2015-07-10,"7,608,923","3,702,252","3,906,670","16,626","11,574","5,052","11,412,157"
2015-07-09,"7,642,913","3,707,887","3,935,026","16,952","12,382","4,570","11,423,666"
2015-07-08,"7,711,850","3,734,488","3,977,362","22,006","15,583","6,424","11,033,994"
2015-07-07,"7,706,398","3,726,344","3,980,055","23,921","16,828","7,093","11,017,040"
2015-07-06,"7,653,757","3,709,058","3,944,699","22,898","15,665","7,234","10,955,407"
2015-07-03,"7,600,183","3,684,649","3,915,535","21,957","14,981","6,976","11,334,726"
2015-07-02,"7,543,279","3,660,851","3,882,428","20,073","13,508","6,565","11,328,689"
2015-07-01,"7,538,129","3,663,389","3,874,740","20,657","14,207","6,450","10,993,259"
2015-06-30,"7,607,562","3,695,605","3,911,957","23,104","15,416","7,688","11,013,048"
2015-06-29,"7,583,825","3,681,426","3,902,399","24,334","16,494","7,841","10,841,882"
2015-06-26,"7,533,469","3,658,196","3,875,273","23,503","15,798","7,705","10,802,671"
2015-06-25,"7,493,712","3,635,941","3,857,771","22,599","15,251","7,348","10,777,112"
2015-06-24,"7,469,845","3,639,580","3,830,265","22,122","15,020","7,101","10,896,628"
2015-06-23,"7,433,480","3,637,957","3,795,524","22,738","15,534","7,204","10,909,942"
2015-06-22,"7,381,551","3,616,597","3,764,954","22,802","15,235","7,567","10,891,434"
2015-06-19,"7,351,347","3,611,005","3,740,343","21,229","14,376","6,854","11,036,957"
2015-06-18,"7,346,967","3,604,451","3,742,516","20,101","13,614","6,487","10,772,451"
2015-06-17,"7,398,834","3,624,397","3,774,436","20,055","13,326","6,729","10,707,565"
2015-06-16,"7,508,811","3,664,506","3,844,306","20,647","13,692","6,956","10,715,972"
2015-06-15,"7,548,478","3,681,873","3,866,605","21,860","14,726","7,134","10,718,808"
2015-06-12,"7,567,161","3,683,638","3,883,523","20,270","13,385","6,884","10,824,342"
2015-06-11,"7,562,127","3,666,245","3,895,882","21,128","14,200","6,927","10,843,728"
2015-06-10,"7,531,231","3,649,362","3,881,870","20,698","13,608","7,090","10,683,172"
2015-06-09,"7,535,047","3,658,127","3,876,920","20,050","13,083","6,967","10,645,844"
2015-06-08,"7,541,308","3,665,874","3,875,434","19,529","12,818","6,711","10,642,398"
2015-06-05,"7,550,089","3,659,088","3,891,001","19,173","13,088","6,085","10,568,720"
2015-06-04,"7,610,376","3,692,528","3,917,847","18,858","12,706","6,152","10,574,003"
2015-06-03,"7,637,879","3,698,446","3,939,433","19,271","12,606","6,664","10,587,696"
2015-06-02,"7,638,444","3,694,226","3,944,218","18,686","12,211","6,475","10,591,814"
2015-06-01,"7,655,535","3,692,758","3,962,776","18,340","12,182","6,158","10,576,801"
2015-05-29,"7,671,376","3,698,536","3,972,840","18,418","12,253","6,164","10,550,023"
2015-05-28,"7,680,080","3,678,708","4,001,371","20,320","13,971","6,348","10,549,494"
2015-05-27,"7,682,595","3,664,502","4,018,093","19,765","13,346","6,419","10,536,899"
2015-05-26,"7,677,250","3,671,238","4,006,012","20,014","13,195","6,819","10,536,308"
2015-05-22,"7,646,374","3,644,813","4,001,562","20,727","13,799","6,928","10,507,490"
2015-05-21,"7,618,249","3,630,092","3,988,158","19,907","13,029","6,877","10,509,639"
2015-05-20,"7,573,464","3,599,844","3,973,621","19,963","13,232","6,731","10,520,613"
2015-05-19,"7,567,220","3,609,224","3,957,997","18,143","11,747","6,396","10,482,777"
2015-05-18,"7,512,454","3,578,280","3,934,174","18,211","12,670","5,541","10,441,869"
2015-05-15,"7,446,578","3,552,535","3,894,043","17,901","12,770","5,131","10,428,612"
2015-05-14,"7,422,345","3,536,999","3,885,346","18,053","12,604","5,449","10,419,126"
2015-05-13,"7,399,189","3,525,274","3,873,915","18,607","13,193","5,414","10,384,294"
2015-05-12,"7,377,473","3,516,264","3,861,209","17,406","12,418","4,988","10,372,793"
2015-05-11,"7,346,913","3,498,350","3,848,563","16,122","11,697","4,425","10,394,651"
2015-05-08,"7,283,279","3,459,081","3,824,198","16,608","12,102","4,506","10,211,161"
2015-05-07,"7,430,321","3,535,224","3,895,097","17,881","12,794","5,087","10,407,934"
2015-05-06,"7,435,634","3,507,056","3,928,578","17,484","12,371","5,112","10,396,820"
2015-05-04,"7,470,472","3,542,637","3,927,835","19,447","13,583","5,864","10,402,955"
2015-04-30,"7,465,088","3,524,147","3,940,941","18,974","13,415","5,559","10,384,529"
2015-04-29,"7,478,270","3,526,509","3,951,761","17,564","12,988","4,575","10,416,310"
2015-04-28,"7,455,730","3,509,095","3,946,635","17,661","13,086","4,575","10,353,063"
2015-04-27,"7,443,352","3,509,596","3,933,755","17,837","13,036","4,800","10,322,304"
2015-04-24,"7,426,269","3,481,935","3,944,333","16,724","12,126","4,598","10,324,454"
2015-04-23,"7,540,272","3,590,689","3,949,583","18,216","12,772","5,443","10,364,974"
2015-04-22,"7,403,011","3,492,738","3,910,273","18,697","13,380","5,317","10,331,315"
2015-04-21,"7,312,979","3,429,533","3,883,447","18,075","12,896","5,179","10,290,706"
2015-04-20,"7,254,145","3,409,496","3,844,649","17,471","12,730","4,741","10,269,375"
2015-04-17,"7,189,210","3,383,588","3,805,622","16,790","12,446","4,344","10,232,212"
2015-04-16,"7,114,433","3,332,089","3,782,344","15,453","11,660","3,793","10,197,403"
2015-04-15,"7,075,854","3,292,908","3,782,946","16,946","12,843","4,103","10,173,985"
2015-04-14,"6,972,428","3,237,083","3,735,345","16,756","12,458","4,298","10,121,085"
2015-04-13,"6,912,141","3,228,278","3,683,862","16,814","12,592","4,222","10,129,364"
2015-04-10,"6,826,685","3,184,517","3,642,169","15,989","12,324","3,665","10,077,534"
2015-04-09,"6,778,071","3,157,538","3,620,533","14,491","10,993","3,498","10,043,526"
2015-04-08,"6,740,870","3,147,134","3,593,736","13,933","10,612","3,321","10,006,184"
2015-04-07,"6,686,703","3,124,922","3,561,781","14,220","10,782","3,439","9,999,505"
2015-04-06,"6,660,768","3,114,072","3,546,696","13,569","9,889","3,680","10,146,387"
2015-04-03,"6,618,280","3,078,788","3,539,492","13,028","9,753","3,275","10,127,823"
2015-04-02,"6,567,932","3,039,809","3,528,124","12,503","9,060","3,443","10,055,659"
2015-04-01,"6,532,805","3,024,277","3,508,528","12,106","8,635","3,471","10,054,150"
2015-03-31,"6,483,410","2,990,018","3,493,393","11,556","8,281","3,275","10,067,982"
2015-03-30,"6,470,536","2,994,423","3,476,113","12,610","8,993","3,617","10,048,638"
2015-03-27,"6,442,010","2,979,829","3,462,181","13,396","9,357","4,038","10,041,367"
2015-03-26,"6,389,230","2,963,375","3,425,854","13,193","9,406","3,787","10,007,118"
2015-03-25,"6,361,282","2,954,233","3,407,050","13,142","9,380","3,762","9,983,794"
2015-03-24,"6,356,203","2,966,820","3,389,383","13,276","9,322","3,954","9,948,746"
2015-03-23,"6,315,315","2,955,457","3,359,858","13,531","9,770","3,761","9,949,445"
2015-03-20,"6,288,750","2,940,748","3,348,002","12,361","8,591","3,770","9,925,304"
2015-03-19,"6,246,690","2,917,346","3,329,344","12,030","8,367","3,663","9,910,570"
2015-03-18,"6,223,932","2,927,021","3,296,911","11,027","7,300","3,728","10,213,114"
2015-03-17,"6,194,189","2,913,090","3,281,099","10,892","7,284","3,608","10,141,462"
2015-03-16,"6,172,172","2,919,857","3,252,315","10,683","7,064","3,619","9,899,669"
2015-03-13,"6,141,225","2,897,533","3,243,691","11,437","7,894","3,543","9,885,653"
2015-03-12,"6,107,078","2,870,570","3,236,508","11,126","7,387","3,739","9,852,553"
2015-03-11,"6,109,999","2,879,136","3,230,864","11,545","7,553","3,992","9,835,002"
2015-03-10,"6,064,605","2,855,443","3,209,162","12,971","8,354","4,617","9,779,917"
2015-03-09,"6,047,796","2,847,963","3,199,833","12,238","8,116","4,122","9,725,143"
2015-03-06,"6,019,395","2,828,318","3,191,077","12,054","7,925","4,129","9,703,677"
2015-03-05,"5,963,416","2,793,993","3,169,423","12,086","8,172","3,915","9,687,573"
2015-03-04,"5,915,660","2,774,910","3,140,750","12,522","8,595","3,928","9,680,764"
2015-03-03,"5,866,235","2,735,223","3,131,012","12,126","8,146","3,979","9,662,059"
2015-03-02,"5,819,529","2,710,268","3,109,262","12,021","8,151","3,871","9,659,621"
2015-02-27,"5,811,100","2,722,202","3,088,897","12,167","7,704","4,463","9,654,375"
2015-02-26,"5,786,470","2,724,925","3,061,546","12,235","7,713","4,522","9,608,667"
